k,ct,n,h,td,b
1,HEAT_HIGH_T,GERMANY,2,3,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,4,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,5,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,6,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,7,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,8,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,9,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,10,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,11,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,12,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,1,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,2,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,3,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,4,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,5,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,6,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,7,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,8,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,9,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,10,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,11,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,3,12,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,1,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,2,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,3,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,4,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,5,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,6,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,7,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,8,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,9,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,10,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,11,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,4,12,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,1,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,2,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,3,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,4,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,5,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,6,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,7,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,8,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,9,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,10,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,5,11,0.47990402604744836
